subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
196,1109181412,74,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,133,192,guitar,7,Not Studied,82,60,191,Binocular,ethernet cable,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,75,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,26,52,camera,7,Not Studied,78,89,72,Not Studied,sponge,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,76,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,5,,,NaN,NaN,126,167,stove,7,Binocular,77,86,29,Binocular,steering wheel,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,77,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,6,,,NaN,NaN,72,89,blanket,7,CFS,79,126,167,Not Studied,stove,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,78,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,86,29,steering wheel,7,Not Studied,76,26,52,Not Studied,camera,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,79,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,10,,,NaN,NaN,139,14,bobby pin,7,Binocular,73,72,89,CFS,blanket,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,80,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,,,NaN,NaN,15,145,boat,7,CFS,84,64,107,Binocular,watch,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,81,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,89,72,sponge,7,Not Studied,75,58,74,CFS,cd,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,82,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,0,,,NaN,NaN,60,191,ethernet cable,7,Binocular,74,133,192,Binocular,guitar,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,83,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,0,,,NaN,NaN,58,74,cd,7,Binocular,81,43,44,CFS,crayon,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,84,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,3,,,NaN,NaN,64,107,watch,7,CFS,80,15,145,CFS,boat,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,85,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,2,,,NaN,NaN,61,121,glass,8,Binocular,88,88,40,Not Studied,spoon,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,86,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,,,NaN,NaN,107,64,ring,8,Binocular,92,81,96,Binocular,stroller,z,z,nogo,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,87,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,18,39,box,8,Not Studied,94,99,56,Not Studied,saw,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,88,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,3,,,NaN,NaN,81,96,stroller,8,CFS,86,61,121,Binocular,glass,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,89,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,9,,,NaN,NaN,7,119,battery,8,CFS,91,20,71,Not Studied,briefcase,j,j,nogo,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,90,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,6,,,NaN,NaN,99,56,saw,8,CFS,87,39,18,Not Studied,mouse,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,91,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,39,18,mouse,8,Not Studied,90,7,119,CFS,battery,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,92,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,7,,,NaN,NaN,52,26,deoderant,8,CFS,95,107,64,Binocular,ring,j,j,go,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,93,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,80,50,sundial,8,Not Studied,96,119,7,CFS,pill,f,f,go,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,94,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,3,,,NaN,NaN,119,7,pill,8,Binocular,93,18,39,Binocular,box,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,9,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,95,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,20,71,briefcase,8,Not Studied,89,52,26,CFS,deoderant,f,f,nogo,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
196,1109181412,96,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,,,NaN,NaN,88,40,spoon,8,Binocular,85,80,50,CFS,sundial,z,z,go,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
