subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
6,231739134,81,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,4,,,NaN,NaN,166,129,7,Binocular,76,31,47,Not Studied,go,nail,cell phone,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,82,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,,,NaN,NaN,58,74,7,CFS,84,80,50,Not Studied,nogo,cd,sundial,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,83,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,8,,,NaN,NaN,80,50,7,CFS,82,167,126,Binocular,go,sundial,nail clippers,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,84,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,4,,,NaN,NaN,99,56,7,Binocular,80,58,74,CFS,nogo,saw,cd,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,85,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,2,,,NaN,NaN,145,15,8,CFS,88,115,118,CFS,go,router,pot,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,86,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,9,,,NaN,NaN,76,113,8,CFS,94,156,150,Not Studied,go,thimble,ice tray,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,87,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,6,,,NaN,NaN,23,53,8,Binocular,96,96,81,CFS,go,bucket,truck,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,88,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,4,,,NaN,NaN,29,86,8,Binocular,89,145,15,Binocular,go,candlestick,router,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,89,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,,,NaN,NaN,96,81,8,CFS,87,29,86,Not Studied,go,truck,candlestick,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,90,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,39,18,8,Not Studied,91,66,95,Binocular,go,mouse,wallet,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,91,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,137,28,8,Not Studied,92,39,18,CFS,go,flask,mouse,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,92,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,68,73,8,Not Studied,93,137,28,Binocular,nogo,vase,flask,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,93,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,156,150,8,Not Studied,86,68,73,Not Studied,go,ice tray,vase,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,94,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,3,,,NaN,NaN,135,117,8,Binocular,95,76,113,Not Studied,nogo,earring,thimble,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,95,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,,,NaN,NaN,66,95,8,Binocular,90,135,117,Binocular,go,wallet,earring,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,96,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,2,,,NaN,NaN,115,118,8,CFS,85,23,53,CFS,nogo,pot,bucket,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,97,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,6,3,9,Not Studied,107,176,154,CFS,go,tub,paper clip,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,98,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,176,154,9,Not Studied,97,126,167,Not Studied,go,paper clip,stove,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,99,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,9,,,NaN,NaN,126,167,9,Binocular,98,57,90,CFS,go,stove,computer drive,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,100,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,3,,,NaN,NaN,33,157,9,Binocular,103,100,124,Binocular,go,office chair,satellite,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,101,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,,,NaN,NaN,3,6,9,Binocular,105,131,174,Not Studied,go,balloon,glove,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,102,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,5,,,NaN,NaN,100,124,9,CFS,100,28,137,Binocular,go,satellite,candle,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,103,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,57,90,9,Not Studied,99,33,157,CFS,go,computer drive,office chair,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,104,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,112,37,9,Not Studied,106,179,177,Binocular,nogo,rake,athletic tape,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,105,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,2,,,NaN,NaN,28,137,9,Binocular,102,3,6,Not Studied,go,candle,balloon,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,106,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,3,,,NaN,NaN,2,187,9,CFS,108,112,37,Not Studied,nogo,backpack,rake,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,107,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,2,,,NaN,NaN,131,174,9,CFS,101,6,3,Binocular,go,glove,tub,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,108,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,2,,,NaN,NaN,179,177,9,CFS,104,2,187,CFS,nogo,athletic tape,backpack,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,109,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,6,,,NaN,NaN,18,39,10,Binocular,118,88,40,CFS,go,box,spoon,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,110,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,,,NaN,NaN,30,69,10,Binocular,115,183,185,Not Studied,go,cane,microphone,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,111,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,10,,,NaN,NaN,14,139,10,Binocular,114,34,4,CFS,go,binoculars,chess board,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,112,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,88,40,10,Not Studied,109,102,110,Binocular,go,spoon,saddle,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,2,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,113,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,,,NaN,NaN,60,191,10,Binocular,120,146,147,Not Studied,go,ethernet cable,hinge,z,z,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,114,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,,,NaN,NaN,183,185,10,CFS,110,14,139,Binocular,go,microphone,binoculars,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,115,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,15,145,10,Not Studied,116,30,69,CFS,go,boat,cane,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,116,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,34,4,10,Not Studied,111,15,145,Binocular,nogo,chess board,boat,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,117,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,1,,,NaN,NaN,146,147,10,CFS,113,118,115,Not Studied,go,hinge,pillow,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,118,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,19,189,10,Not Studied,119,18,39,Not Studied,nogo,necklace,box,f,f,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,119,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,2,,,NaN,NaN,118,115,10,CFS,117,19,189,Binocular,go,pillow,necklace,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
6,231739134,120,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,8,,,NaN,NaN,102,110,10,CFS,112,60,191,CFS,nogo,saddle,ethernet cable,j,j,1,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,1,,,0.1,0.1,,NaN,1,,NaN,1
