subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
1,893524713,59,3023856.18360203,3023937.68336039,3023860.89242652,3023942.39218699,OK,OK,0,0,NO RESPONSE,NO RESPONSE,NaN,NaN,48,65,dress,5,BINOCULAR,match,49,157,33,NOT STUDIED,match,lighter,q,1,1,3024039.70184864,3024042.2850995,3024043.51855179,3024046.42750118,OK,OK,1,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.57502261642367,2,NaN,q,2.89413591427729,2,NaN
1,893524713,60,3023862.71759817,3023944.49236476,3023867.42642719,3023947.60103789,OK,OK,3,8,NO RESPONSE,Return,NaN,3.04336191574112,22,83,bucket,5,CFS,mismatch,58,183,185,NOT STUDIED,match,mailbox,q,0,1,3024048.07735399,3024049.72748449,3024050.96095852,3024053.86994414,OK,OK,4,0,0.60311512471049,0.60311512471049,,3,3.17891987228778,2.66536878469912,2.2457063559788,2.2457063559788,NO RESPONSE,1.63930270541459,2,NaN,q,2.81164890388027,2,NaN
1,893524713,61,3024059.19544828,3024124.03522997,3024063.90425044,3024128.74397839,OK,OK,8,10,NO RESPONSE,NO RESPONSE,NaN,NaN,108,109,remote control,6,BINOCULAR,mismatch,72,165,45,CFS,mismatch,nail,p,1,1,3024198.7426119,3024203.32608461,3024204.55123774,3024207.06009971,OK,OK,9,8,1,1,,,0,0,NaN,NaN,mouse trap,4.56952555524185,2,NaN,p,2.49685453157872,2,NaN
1,893524713,62,3024066.05445535,3024131.22757007,3024068.76306914,3024134.8362666,OK,OK,5,7,Return,Return,2.62970707193017,3.57468152139336,24,27,calculator,6,CFS,mismatch,71,1,104,CFS,match,backpack,q,0,1,3024208.74361224,3024210.82684453,3024212.06031826,3024214.16916888,OK,OK,10,5,0.60311512471049,0.60311512471049,1,1,2.17925411515254,1.58675077445055,2.2457063559788,2.2457063559788,NO RESPONSE,2.07234924752265,2,NaN,q,2.07560594892129,2,NaN
1,893524713,63,3024072.67176619,3024139.04496989,3024073.18017357,3024141.75360481,SPACE,OK,0,0,space,Return,0.452275842428207,2.66907515889034,150,156,key,6,NOT STUDIED,mismatch,64,10,12,NOT STUDIED,match,bench,q,0,0,3024215.8360061,3024217.11078913,3024218.33589275,3024221.6449021,OK,OK,5,8,0,0,,0,0,0,NaN,NaN,NO RESPONSE,1.25974829634652,2,NaN,q,3.29571207473055,2,NaN
1,893524713,64,3024075.74706243,3024152.76307488,3024076.45550176,3024153.4714973,SPACE,SPACE,0,0,space,space,0.608894849196076,0.678608309011906,10,12,bench,6,NOT STUDIED,match,69,139,14,NOT STUDIED,match,hammer,q,0,0,3024223.33642552,3024225.63662858,3024226.8617639,3024229.57068437,OK,OK,7,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.28705520695075,2,NaN,p,2.64171663066372,2,NaN
1,893524713,65,3024078.9640486,3024156.0217208,3024083.67286705,3024160.73048733,OK,OK,10,5,NO RESPONSE,NO RESPONSE,NaN,NaN,167,126,nail polish,6,BINOCULAR,match,66,180,182,BINOCULAR,mismatch,clipboard,p,1,1,3024231.29587236,3024232.52066326,3024233.75440111,3024237.16307657,OK,OK,6,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.21544550172985,2,NaN,q,3.39678543712944,2,NaN
1,893524713,66,3024085.52307718,3024162.63071557,3024090.2318407,3024167.33950504,OK,OK,4,8,NO RESPONSE,NO RESPONSE,NaN,NaN,180,182,clipboard,6,BINOCULAR,mismatch,61,108,109,BINOCULAR,mismatch,remote control,p,1,1,3024239.06330118,3024240.41310698,3024241.63827278,3024245.14720026,OK,OK,7,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.33578167017549,2,NaN,p,3.42475642636418,2,NaN
1,893524713,67,3024092.49873176,3024169.18970159,3024097.20755353,3024173.89849227,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,5,49,tub,6,BINOCULAR,match,62,24,27,CFS,mismatch,calculator,p,1,1,3024246.85545696,3024247.68883482,3024248.92259168,3024250.93112449,OK,OK,3,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.823375324252993,2,NaN,q,1.94821394560859,2,NaN
1,893524713,68,3024099.10773166,3024175.28197078,3024101.41628973,3024178.69062451,OK,OK,1,8,Return,Return,2.2555253598839,3.32696995139122,186,188,jacket,6,CFS,match,70,190,93,NOT STUDIED,mismatch,hose,p,0,1,3024252.53130331,3024255.75630701,3024256.98141154,3024260.79046238,OK,OK,3,6,0.60311512471049,0.60311512471049,1,1,3.10058795993769,2.87783702869767,2.2457063559788,2.2457063559788,NO RESPONSE,3.21131010306999,2,NaN,q,3.79313137475401,2,NaN
1,893524713,69,3024105.20834197,3024182.93270318,3024108.9170258,3024183.3410774,SPACE,SPACE,0,0,space,space,3.61864744732156,0.364132090006024,139,14,hammer,6,NOT STUDIED,match,63,150,156,NOT STUDIED,mismatch,key,p,0,0,3024262.55730681,3024263.47404464,3024264.7074755,3024270.0163792,OK,OK,10,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.905075703281909,2,NaN,p,5.26685423823074,2,NaN
1,893524713,70,3024111.34226368,3024185.72465039,3024111.75064876,3024186.0330032,SPACE,SPACE,0,0,space,space,0.396556631661952,0.244054308161139,190,93,hose,6,NOT STUDIED,mismatch,65,167,126,BINOCULAR,match,nail polish,q,0,0,3024271.77487555,3024275.01653797,3024276.25003252,3024277.75881994,OK,OK,7,3,0,0,,,0,0,NaN,NaN,nail clipper,3.23116695787758,2,NaN,q,1.49203633982688,2,NaN
1,893524713,71,3024114.14253028,3024188.56661629,3024114.45092384,3024188.87499023,SPACE,SPACE,9,4,space,space,0.204289887100458,0.258009013719857,1,104,backpack,6,CFS,match,68,186,188,CFS,match,jacket,q,0,1,3024279.40064041,3024282.40064434,3024283.62576878,3024288.23481758,OK,OK,1,4,0.60311512471049,0.60311512471049,,,3.52072907485798,3.97542467405814,2.2457063559788,2.2457063559788,ornament,2.98123947856948,2,NaN,p,4.57997211487964,2,NaN
1,893524713,72,3024117.20119981,3024191.4999105,3024120.30982314,3024193.80883925,OK,OK,1,6,Return,Return,3.00948123075068,2.27657634904608,165,45,nail,6,CFS,mismatch,67,5,49,BINOCULAR,match,tub,q,0,1,3024290.26003566,3024291.61819406,3024292.84330462,3024295.25221855,OK,OK,5,5,0.60311512471049,0.60311512471049,1,1,2.07215531493235,2.6498455561232,2.2457063559788,2.2457063559788,NO RESPONSE,1.34550951560959,2,NaN,q,2.30622624978423,2,NaN
1,893524713,73,3024301.63614411,3024373.09325203,3024306.34497614,3024377.80206625,OK,OK,9,9,NO RESPONSE,NO RESPONSE,NaN,NaN,161,163,egg beater,7,BINOCULAR,mismatch,77,166,129,NOT STUDIED,mismatch,nail clippers,p,1,1,3024446.51719224,3024452.20913404,3024453.43424792,3024456.2431901,OK,OK,0,4,1,1,,,0,0,NaN,NaN,rug,5.67564712231979,2,NaN,p,2.75856789667159,2,NaN
1,893524713,74,3024308.3701583,3024380.23562776,3024313.0790178,3024384.94442779,OK,OK,9,2,NO RESPONSE,NO RESPONSE,NaN,NaN,120,132,mug,7,BINOCULAR,match,78,43,44,NOT STUDIED,mismatch,crib,p,1,1,3024458.08502711,3024459.33484381,3024460.55995528,3024464.36897654,OK,OK,7,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.23562534013763,2,NaN,p,3.76864589238539,2,NaN
1,893524713,75,3024315.17916478,3024386.94462853,3024317.38772258,3024388.15309607,OK,OK,5,0,Return,Return,2.19363172817975,1.154207194224,92,94,sled,7,CFS,mismatch,79,13,16,CFS,match,binoculars,q,0,1,3024466.03580591,3024468.92746451,3024470.15259197,3024472.36144499,OK,OK,0,0,0.60311512471049,0.60311512471049,3,3,2.6515918299688,2.91007226659088,2.2457063559788,2.2457063559788,NO RESPONSE,2.87657405529171,2,NaN,q,2.11976264650002,2,NaN
1,893524713,76,3024321.9632025,3024391.73680634,3024322.47155253,3024393.74531591,SPACE,OK,0,0,space,Return,0.48156291525811,1.96989580942318,68,73,umbrella,7,NOT STUDIED,match,81,174,131,NOT STUDIED,match,pants,q,0,0,3024474.01995224,3024477.86167364,3024479.07851039,3024482.08743349,OK,OK,4,6,0,0,,0,0,0,NaN,NaN,pants,3.82014367636293,2,NaN,p,2.90557376248762,2,NaN
1,893524713,77,3024324.93013592,3024403.53794047,3024326.3386363,3024403.74627912,SPACE,SPACE,0,0,space,space,1.33047326793894,0.168379838112742,166,129,nail clippers,7,NOT STUDIED,mismatch,83,169,21,BINOCULAR,mismatch,notebook,p,0,0,3024484.71237369,3024488.896104,3024490.12122181,3024492.23009357,OK,OK,2,9,0,0,,,0,0,NaN,NaN,scarf,4.16741088731214,2,NaN,p,2.0225509009324,2,NaN
1,893524713,78,3024328.94723654,3024406.22990008,3024330.15566756,3024406.73825585,SPACE,SPACE,0,0,space,space,1.10522928694263,0.444365157280117,43,44,crib,7,NOT STUDIED,mismatch,82,70,87,BINOCULAR,match,truck,q,0,0,3024493.78858696,3024494.55530643,3024495.78876083,3024499.39750808,OK,OK,5,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.755028961692005,2,NaN,p,3.50681812455878,2,NaN
1,893524713,79,3024332.65593485,3024409.18848361,3024334.46442003,3024411.09705508,OK,OK,2,5,Return,Return,1.78046105802059,1.8137036236003,13,16,binoculars,7,CFS,match,75,92,94,CFS,mismatch,sled,p,0,1,3024500.98095242,3024503.64757712,3024504.87268708,3024507.38160822,OK,OK,1,6,0.60311512471049,0.60311512471049,2,3,3.00679154796687,2.55573878956623,2.2457063559788,2.2457063559788,sock,2.65037772478536,2,NaN,p,2.43065495369956,2,NaN
1,893524713,80,3024338.18146551,3024415.24743719,3024339.28992282,3024417.05597609,OK,OK,9,5,Return,Return,1.00681344605982,1.71454069437459,151,97,key ring,7,CFS,match,84,63,77,CFS,mismatch,watch,p,0,1,3024509.09840256,3024511.02331278,3024512.24846107,3024515.35737358,OK,OK,9,8,0.60311512471049,0.60311512471049,1,3,4.68038978263872,4.1926973624677,2.2457063559788,2.2457063559788,NO RESPONSE,1.90874835988507,2,NaN,q,3.078623582609,2,NaN
1,893524713,81,3024343.66532915,3024420.5563273,3024344.57378713,3024422.16479834,OK,SPACE,0,0,Return,space,0.826750654261559,1.57345327781513,174,131,pants,7,NOT STUDIED,match,73,161,163,BINOCULAR,mismatch,egg beater,p,0,0,3024517.15753755,3024520.34088542,3024521.56599628,3024523.87488699,OK,OK,8,8,0,0,1,,0,0,NaN,NaN,pencil,3.16934305429459,2,NaN,p,2.25687283556908,2,NaN
1,893524713,82,3024349.2659028,3024424.36501501,3024353.97468563,3024429.07383467,OK,OK,3,1,NO RESPONSE,NO RESPONSE,NaN,NaN,70,87,truck,7,BINOCULAR,match,80,151,97,CFS,match,key ring,q,1,1,3024528.20866858,3024532.15873259,3024533.37551742,3024536.38448912,OK,OK,1,7,1,1,,,0,0,NaN,NaN,keychain,3.9258311772719,2,NaN,q,2.91099053062499,2,NaN
1,893524713,83,3024358.95018596,3024430.50729807,3024363.65893679,3024435.21611501,OK,OK,8,6,NO RESPONSE,NO RESPONSE,NaN,NaN,169,21,notebook,7,BINOCULAR,mismatch,76,68,73,NOT STUDIED,match,umbrella,q,1,1,3024537.81795342,3024541.92636908,3024543.15981866,3024545.36868737,OK,OK,4,3,1,1,,,0,0,NaN,NaN,scarf,4.10027586435899,2,NaN,q,2.13438535481691,2,NaN
1,893524713,84,3024365.62586085,3024438.06642355,3024368.5344779,3024442.4751944,OK,OK,10,4,Return,Return,2.80152110243216,4.39874567650259,63,77,watch,7,CFS,mismatch,74,120,132,BINOCULAR,match,mug,q,0,1,3024546.86053022,3024552.52743414,3024553.76118769,3024556.66983885,OK,OK,0,1,0.60311512471049,0.60311512471049,2,1,3.98883886080953,1.73345090923643,2.2457063559788,2.2457063559788,piggy bank,5.65736956661567,2,NaN,q,2.83666625292972,2,NaN
1,893524713,85,3024560.25348664,3024628.64362193,3024560.96189638,3024629.05199645,SPACE,SPACE,0,0,space,space,0.696157490368932,0.384148323908448,41,42,couch,8,NOT STUDIED,mismatch,94,102,110,CFS,match,rug,q,0,0,3024692.41665044,3024694.64153884,3024695.86664789,3024698.6755952,OK,OK,3,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.20910807931796,2,NaN,q,2.72707095183432,2,NaN
1,893524713,86,3024563.49551189,3024631.24388225,3024568.20431343,3024633.15238913,OK,OK,5,2,NO RESPONSE,Return,NaN,1.86376518663019,72,89,toothbrush,8,CFS,mismatch,92,30,69,BINOCULAR,match,cell phone,q,0,1,3024700.16740394,3024702.62565197,3024703.85910728,3024704.86788278,OK,OK,7,0,0.60311512471049,0.60311512471049,,2,2.05521860254611,3.39623188677753,2.2457063559788,2.2457063559788,cane,2.4501015888527,2,NaN,p,0.998323201667517,2,NaN
1,893524713,87,3024570.55451949,3024636.36938767,3024575.26332255,3024641.07821759,OK,OK,10,0,NO RESPONSE,NO RESPONSE,NaN,NaN,82,91,straw,8,BINOCULAR,mismatch,96,36,46,CFS,mismatch,comb,p,1,1,3024708.12654078,3024710.28474874,3024711.50986715,3024714.11878705,OK,OK,6,9,1,1,,,0,0,NaN,NaN,table,2.13872993784025,2,NaN,p,2.57940825168043,2,NaN
1,893524713,88,3024577.01349438,3024643.35341054,3024581.72229351,3024648.0622468,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,18,39,necklace,8,BINOCULAR,mismatch,89,51,114,NOT STUDIED,match,deoderant,q,1,1,3024715.66062717,3024716.51900849,3024717.74415649,3024720.45273345,OK,OK,0,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.844503889791667,2,NaN,q,2.61690454278141,2,NaN
1,893524713,89,3024583.92250958,3024650.02080226,3024586.93117671,3024650.32913515,OK,SPACE,0,0,Return,space,2.94649186916649,0.254326698370278,51,114,deoderant,8,NOT STUDIED,match,88,18,39,BINOCULAR,mismatch,necklace,p,0,0,3024721.98592636,3024724.66118711,3024725.8779813,3024729.68696544,OK,OK,4,7,0,0,0,,0,0,NaN,NaN,laptotp,2.65496107423678,2,NaN,q,3.76281135855243,2,NaN
1,893524713,90,3024591.20661145,3024652.687692,3024591.51495218,3024653.39608242,SPACE,SPACE,0,0,space,space,0.286192810162902,0.60334949195385,29,86,cane,8,NOT STUDIED,mismatch,90,29,86,NOT STUDIED,mismatch,cane,p,0,0,3024731.61186268,3024737.70414032,3024738.92926084,3024740.43809686,OK,OK,5,1,0,0,,,0,0,NaN,NaN,light,6.07660629274324,2,NaN,p,1.47110850736499,2,NaN
1,893524713,91,3024594.05689312,3024655.68799566,3024598.7656512,3024660.39680536,OK,OK,9,8,NO RESPONSE,NO RESPONSE,NaN,NaN,31,47,chain,8,BINOCULAR,match,93,4,34,CFS,match,basket,q,1,1,3024741.98823464,3024745.49655207,3024746.73035814,3024750.43909298,OK,OK,3,10,1,1,,,0,0,NaN,NaN,couch,3.50008648121729,2,NaN,q,3.65384874306619,2,NaN
1,893524713,92,3024600.74084847,3024662.25528207,3024605.44968533,3024666.96409025,OK,OK,3,5,NO RESPONSE,NO RESPONSE,NaN,NaN,30,69,cell phone,8,BINOCULAR,match,95,137,28,NOT STUDIED,match,fork,q,1,1,3024752.04756191,3024754.89748559,3024756.13098165,3024759.03989814,OK,OK,2,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.84039022447541,2,NaN,q,2.844876376912,2,NaN
1,893524713,93,3024607.75822318,3024668.91428134,3024609.36671173,3024670.2227887,OK,OK,1,2,Return,Return,1.59008090011775,1.2722447453998,4,34,basket,8,CFS,match,85,41,42,NOT STUDIED,mismatch,couch,p,0,1,3024760.83176113,3024761.64016872,3024762.87361196,3024765.98225884,OK,OK,10,9,0.60311512471049,0.60311512471049,1,1,2.87127985838008,2.2182126182713,2.2457063559788,2.2457063559788,NO RESPONSE,0.800015455111861,2,NaN,q,3.01405763812363,2,NaN
1,893524713,94,3024613.20875733,3024674.00647235,3024615.11729922,3024677.01511896,OK,OK,5,0,Return,Return,1.86741399625316,2.91588479001075,102,110,rug,8,CFS,match,87,82,91,BINOCULAR,mismatch,straw,p,0,1,3024767.63243583,3024769.77398629,3024770.9991041,3024773.20799786,OK,OK,8,10,0.60311512471049,0.60311512471049,1,1,1.74247994600673,3.93954276479293,2.2457063559788,2.2457063559788,lamp,2.12710282718763,2,NaN,q,2.14445067290217,2,NaN
1,893524713,95,3024619.27602215,3024679.60704026,3024620.18447861,3024682.31562326,SPACE,OK,0,0,space,Return,0.807997377589345,2.69906706037,137,28,fork,8,NOT STUDIED,match,91,31,47,BINOCULAR,match,chain,q,0,0,3024774.73280557,3024778.09147199,3024779.31659886,3024780.7253851,OK,OK,1,3,0,0,,0,0,0,NaN,NaN,cellphone,3.34646307211369,2,NaN,q,1.33870633272454,2,NaN
1,893524713,96,3024622.49301435,3024686.54939009,3024625.50164586,3024688.65793705,OK,OK,9,6,Return,Return,2.95882109133527,2.01261205924675,36,46,comb,8,CFS,mismatch,86,72,89,CFS,mismatch,toothbrush,p,0,1,3024782.25056469,3024783.39200528,3024784.62545727,3024788.43450963,OK,OK,9,3,0.60311512471049,0.60311512471049,2,2,1.8939951246424,2.793148552906,2.2457063559788,2.2457063559788,NO RESPONSE,1.13259234232828,2,NaN,p,3.74165955046192,2,NaN
