subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
5,894417996,58,1558440.15425502,1558515.88545961,1558444.86298511,1558520.59417763,OK,OK,7,0,NO RESPONSE,NO RESPONSE,NaN,NaN,164,54,mouse trap,5,CFS,match,49,152,158,CFS,mismatch,knife,p,0,1,1558604.11768838,1558604.92608945,1558606.15951324,1558610.46823276,OK,OK,3,10,0.727495707309101,0.727495707309101,,,1.82983444897458,2.41303226769003,2.15022107250873,2.15022107250873,NO RESPONSE,0.796320153633133,2,NaN,p,4.21034588920884,2,NaN
5,894417996,59,1558447.52984868,1558522.26932998,1558452.23854074,1558526.9780477,OK,OK,6,7,NO RESPONSE,NO RESPONSE,NaN,NaN,190,93,hose,5,BINOCULAR,mismatch,54,48,65,CFS,match,dress,q,1,1,1558612.20170666,1558613.04343493,1558614.27685117,1558617.1854415,OK,OK,9,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.831950762309134,2,NaN,q,2.80472605652176,2,NaN
5,894417996,60,1558454.19704701,1558528.78652846,1558456.90559961,1558529.8949398,SPACE,SPACE,0,0,space,space,2.62758692516945,1.03483674465679,26,52,brush,5,NOT STUDIED,mismatch,57,174,131,NOT STUDIED,match,pants,q,0,0,1558619.25227881,1558620.12702971,1558621.35243125,1558626.26119333,OK,OK,9,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.861062630778179,2,NaN,q,4.86473613814451,2,NaN
5,894417996,61,1558631.24493602,1558705.97604493,1558632.55334857,1558707.28451482,SPACE,SPACE,0,0,space,space,1.25196156860329,1.21357658365741,5,49,tub,6,NOT STUDIED,match,66,1,104,BINOCULAR,mismatch,backpack,p,0,0,1558780.99056238,1558782.53202019,1558783.76546148,1558787.07439502,OK,OK,4,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.53161057806574,2,NaN,p,3.28465940803289,2,NaN
5,894417996,62,1558635.38693052,1558710.89306893,1558640.09567933,1558715.60186362,OK,OK,5,10,NO RESPONSE,NO RESPONSE,NaN,NaN,146,147,hole punch,6,BINOCULAR,match,65,140,144,NOT STUDIED,mismatch,purse,p,1,1,1558789.2912358,1558790.32432665,1558791.55807462,1558793.56659342,OK,OK,5,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.02257501706481,2,NaN,p,1.98764047329314,2,NaN
5,894417996,63,1558641.91244948,1558718.00203477,1558643.72093326,1558719.31052307,SPACE,SPACE,0,0,space,space,1.76790827396326,1.21903734165244,183,185,mailbox,6,NOT STUDIED,match,67,13,16,CFS,match,binoculars,q,0,0,1558795.47506935,1558796.399837,1558797.62492099,1558800.33384125,OK,OK,8,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.91048866417259,2,NaN,q,2.68055425584316,2,NaN
5,894417996,64,1558646.02115119,1558721.81904278,1558650.72987404,1558726.52776411,OK,OK,8,6,NO RESPONSE,NO RESPONSE,NaN,NaN,178,84,athletic tape,6,CFS,mismatch,69,130,160,CFS,match,glove,q,0,1,1558802.39230133,1558803.61708438,1558804.84218165,1558808.15110401,OK,OK,2,4,0.727495707309101,0.727495707309101,,,1.92208429014874,2.10123738182933,2.15022107250873,2.15022107250873,NO RESPONSE,1.20893051708117,2,NaN,q,3.23900407808833,2,NaN
5,894417996,65,1558652.73004549,1558728.34455599,1558654.53851689,1558729.85301834,SPACE,SPACE,0,0,space,space,1.78988955309615,1.40405172505416,140,144,purse,6,NOT STUDIED,mismatch,70,120,132,NOT STUDIED,mismatch,mug,p,0,0,1558810.20961904,1558811.06802992,1558812.30145793,1558816.51013761,OK,OK,3,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.847304635448381,2,NaN,q,4.1313383099623,2,NaN
5,894417996,66,1558656.77200407,1558732.1948921,1558661.48075529,1558736.90361585,OK,OK,0,7,NO RESPONSE,NO RESPONSE,NaN,NaN,1,104,backpack,6,BINOCULAR,mismatch,72,56,99,BINOCULAR,mismatch,computer drive,p,1,1,1558818.91032144,1558820.38512818,1558821.61855891,1558825.12752052,OK,OK,5,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.46620342857204,2,NaN,p,3.4778551182244,2,NaN
5,894417996,67,1558664.08927348,1558739.57882375,1558668.19794199,1558744.28755535,SPACE,OK,8,4,space,NO RESPONSE,4.00602582027204,NaN,13,16,binoculars,6,CFS,match,61,5,49,NOT STUDIED,match,tub,q,0,1,1558826.9776565,1558828.36911205,1558829.60257538,1558832.71145337,OK,OK,8,6,0.727495707309101,0.727495707309101,,,1.9189541305777,1.34608519422518,2.15022107250873,2.15022107250873,NO RESPONSE,1.38251205137931,2,NaN,q,3.02950427262113,2,NaN
5,894417996,68,1558671.03152455,1558746.37939153,1558675.74026128,1558751.08811981,OK,OK,7,5,NO RESPONSE,NO RESPONSE,NaN,NaN,31,47,chain,6,CFS,mismatch,63,183,185,NOT STUDIED,match,mailbox,q,0,1,1558834.81160943,1558836.13643292,1558837.36988569,1558840.87878814,OK,OK,6,0,0.727495707309101,0.727495707309101,,,2.40556196297766,1.54824257671761,2.15022107250873,2.15022107250873,NO RESPONSE,1.31620689970441,2,NaN,p,3.42983147758059,2,NaN
5,894417996,69,1558677.57369805,1558754.24667347,1558682.28243749,1558758.95536552,OK,OK,3,7,NO RESPONSE,NO RESPONSE,NaN,NaN,130,160,glove,6,CFS,match,62,146,147,BINOCULAR,match,hole punch,q,0,1,1558843.04567918,1558844.35378474,1558845.58719434,1558849.09617768,OK,OK,6,10,0.727495707309101,0.727495707309101,,,2.80629523244422,3.42711976922891,2.15022107250873,2.15022107250873,NO RESPONSE,1.2977696347516,2,NaN,q,3.42815440217964,2,NaN
5,894417996,70,1558684.09089894,1558761.64699011,1558685.09932839,1558762.65569816,SPACE,SPACE,0,0,space,space,0.963685400551185,0.956165123730898,120,132,mug,6,NOT STUDIED,mismatch,68,31,47,CFS,mismatch,chain,p,0,0,1558851.12131268,1558852.1544153,1558853.38783577,1558855.19663287,OK,OK,8,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.02178386971354,2,NaN,p,1.76327065937221,2,NaN
5,894417996,71,1558687.37450338,1558765.41424337,1558692.08326788,1558770.12297104,OK,OK,8,7,NO RESPONSE,NO RESPONSE,NaN,NaN,167,126,nail polish,6,BINOCULAR,match,64,178,84,CFS,mismatch,athletic tape,p,1,1,1558857.47986302,1558858.55494143,1558859.78002753,1558863.58900966,OK,OK,0,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.06292594713159,2,NaN,p,3.7786812800914,2,NaN
5,894417996,72,1558694.02511297,1558772.63151489,1558698.73378812,1558777.34027668,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,computer drive,6,BINOCULAR,mismatch,71,167,126,BINOCULAR,match,nail polish,q,1,1,1558865.77253623,1558867.10595489,1558868.3390566,1558870.24789354,OK,OK,4,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.32190732611343,2,NaN,q,1.89139095228165,2,NaN
5,894417996,73,1558874.32320075,1558941.64508393,1558879.03196314,1558946.354121,OK,OK,2,3,NO RESPONSE,NO RESPONSE,NaN,NaN,66,95,vest,7,BINOCULAR,match,75,105,106,BINOCULAR,mismatch,bathrobe,p,1,1,1559029.07758285,1559030.1440341,1559031.37748626,1559033.38628457,OK,OK,6,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.05766108958051,2,NaN,p,1.94172283587977,2,NaN
5,894417996,74,1558881.53181372,1558948.1292637,1558882.44053536,1558949.13770643,SPACE,SPACE,0,0,space,space,0.858018177561462,0.977681253105402,159,162,maskera,7,NOT STUDIED,mismatch,83,175,67,CFS,match,paper clip,q,0,0,1559035.3114081,1559036.93624065,1559038.16998832,1559040.87853368,OK,OK,0,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.61553166247904,2,NaN,q,2.63690471532755,2,NaN
5,894417996,75,1558884.67405242,1558951.21287901,1558889.38277255,1558955.92160004,OK,OK,1,6,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,bathrobe,7,BINOCULAR,mismatch,76,10,12,CFS,mismatch,bench,p,1,1,1559043.02042193,1559044.37020384,1559045.60367139,1559049.01257535,OK,OK,4,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.33822711743414,2,NaN,p,3.33885858673602,2,NaN
5,894417996,76,1558891.37467785,1558957.58840717,1558894.98322683,1558962.29709893,SPACE,OK,3,4,space,NO RESPONSE,3.55866655008867,NaN,10,12,bench,7,CFS,mismatch,79,137,28,CFS,match,fork,q,0,1,1559051.33776167,1559052.32918944,1559053.56293048,1559055.87142874,OK,OK,7,3,0.727495707309101,0.727495707309101,,,3.92447886403534,2.88237392115611,2.15022107250873,2.15022107250873,NO RESPONSE,0.980524976504967,2,NaN,q,2.21126139862463,2,NaN
5,894417996,77,1558897.89181626,1558964.13892801,1558899.2002454,1558966.14740787,SPACE,SPACE,0,0,space,space,1.26531568914652,1.9512501093559,119,7,piggy bank,7,NOT STUDIED,mismatch,82,75,101,CFS,mismatch,thimble,p,0,0,1559057.84662668,1559058.854725,1559060.08818048,1559063.19706542,OK,OK,2,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.999348910758272,2,NaN,p,3.07772351196036,2,NaN
5,894417996,78,1558901.4921006,1558970.41442689,1558902.50054454,1558972.3229478,SPACE,SPACE,0,0,space,space,0.920896432362497,1.81147993775085,116,136,plane,7,NOT STUDIED,match,84,82,91,NOT STUDIED,match,straw,q,0,0,1559065.19721755,1559067.44707976,1559068.68055033,1559071.3893746,OK,OK,3,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.24040284822695,2,NaN,q,2.60496512125246,2,NaN
5,894417996,79,1558904.53404288,1558976.09822784,1558909.24276361,1558978.80682572,OK,OK,3,3,NO RESPONSE,Return,NaN,2.66339381388389,137,28,fork,7,CFS,match,81,145,15,BINOCULAR,mismatch,hinge,p,0,1,1559073.59797067,1559074.53936449,1559075.76441346,1559078.27331228,OK,OK,9,5,0.727495707309101,0.727495707309101,,2,4.04559922419315,1.56458868206846,2.15022107250873,2.15022107250873,NO RESPONSE,0.927345445379615,2,NaN,p,2.48082259995863,2,NaN
5,894417996,80,1558911.46791733,1558986.55741931,1558916.17666764,1558991.2661666,OK,OK,10,6,NO RESPONSE,NO RESPONSE,NaN,NaN,108,109,remote control,7,BINOCULAR,match,74,159,162,NOT STUDIED,mismatch,maskera,p,1,1,1559080.14009738,1559081.08185825,1559082.30665819,1559084.61550268,OK,OK,4,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.928923212457448,2,NaN,p,2.26630002004094,2,NaN
5,894417996,81,1558917.98511912,1558996.86659734,1558922.69386944,1559001.57529393,OK,OK,8,10,NO RESPONSE,NO RESPONSE,NaN,NaN,145,15,hinge,7,BINOCULAR,mismatch,80,108,109,BINOCULAR,match,remote control,q,1,1,1559086.49061278,1559087.29039485,1559088.50716741,1559093.01619815,OK,OK,9,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.786112813046202,2,NaN,q,4.40137764089741,2,NaN
5,894417996,82,1558924.14396014,1559006.38404877,1558928.85269416,1559009.59267411,OK,OK,9,5,NO RESPONSE,Return,NaN,3.17620520945638,75,101,thimble,7,CFS,mismatch,73,66,95,BINOCULAR,match,vest,q,0,1,1559095.06633745,1559095.65808126,1559096.88285435,1559099.4917245,OK,OK,10,8,0.727495707309101,0.727495707309101,,2,2.68062767477759,2.0199633485876,2.15022107250873,2.15022107250873,NO RESPONSE,0.578043774235994,2,NaN,p,2.51343863853253,2,NaN
5,894417996,83,1558930.8195372,1559016.09317609,1558935.52825733,1559019.90185456,OK,SPACE,8,3,NO RESPONSE,space,NaN,3.73063801904209,175,67,paper clip,7,CFS,match,77,119,7,NOT STUDIED,mismatch,piggy bank,p,0,1,1559103.90874337,1559104.80047843,1559106.02525363,1559108.93416453,OK,OK,6,7,0.727495707309101,0.727495707309101,,,2.1618967009366,1.32860879463873,2.15022107250873,2.15022107250873,NO RESPONSE,0.879226118559018,2,NaN,p,2.88263188535348,2,NaN
5,894417996,84,1558937.32832947,1559023.16878243,1558938.9368691,1559024.97723331,SPACE,SPACE,0,0,space,space,1.58703194465488,1.79078936646692,82,91,straw,7,NOT STUDIED,match,78,116,136,NOT STUDIED,match,plane,q,0,0,1559111.27570414,1559112.05943657,1559113.28450154,1559114.99299407,OK,OK,3,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.767963814316317,2,NaN,q,1.67112629069015,2,NaN
5,894417996,85,1559119.52670281,1559192.11601643,1559124.23542837,1559196.82472117,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,headphones,8,BINOCULAR,mismatch,87,51,114,NOT STUDIED,match,deoderant,q,1,1,1559264.74697502,1559265.65505371,1559266.88847328,1559269.7973558,OK,OK,2,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.897890978027135,2,NaN,p,2.82032080553472,2,NaN
5,894417996,86,1559126.28556586,1559199.48325973,1559127.79402791,1559200.29164481,SPACE,SPACE,0,0,space,space,1.43749996228144,0.796468059765175,191,60,ladder,8,NOT STUDIED,mismatch,94,139,14,BINOCULAR,match,hammer,q,0,0,1559272.08924812,1559273.11433392,1559274.33911818,1559276.54794184,OK,OK,4,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.01129067782313,2,NaN,q,2.10537261795253,2,NaN
5,894417996,87,1559130.46090356,1559202.49182954,1559131.56933361,1559204.10031272,SPACE,SPACE,0,0,space,space,1.02194264251739,1.58785599353723,51,114,deoderant,8,NOT STUDIED,match,85,141,155,BINOCULAR,mismatch,headphones,p,0,0,1559278.38941897,1559279.38953548,1559280.62293422,1559282.43174822,OK,OK,10,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.990800534840673,2,NaN,p,1.72528713429347,2,NaN
5,894417996,88,1559133.93619235,1559206.46715365,1559135.04461818,1559207.37558038,SPACE,SPACE,0,0,space,space,1.02649543760344,0.84438997739926,30,69,cell phone,8,NOT STUDIED,match,89,29,86,BINOCULAR,mismatch,cane,p,0,0,1559285.24865813,1559286.1237154,1559287.3488169,1559289.45732272,OK,OK,9,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.859314922476187,2,NaN,p,2.03908769018017,2,NaN
5,894417996,89,1559137.8281384,1559210.00914091,1559142.53692222,1559214.7177895,OK,OK,1,7,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,cane,8,BINOCULAR,mismatch,93,186,188,NOT STUDIED,mismatch,jacket,p,1,1,1559291.72416214,1559292.84062259,1559294.06576122,1559298.27472343,OK,OK,9,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.10346674080938,2,NaN,q,4.10577769996598,2,NaN
5,894417996,90,1559144.66208982,1559219.2848701,1559147.77066114,1559223.99361377,SPACE,OK,4,2,space,NO RESPONSE,3.02808195818216,NaN,70,87,truck,8,CFS,match,96,64,107,CFS,mismatch,wardrobe,p,0,1,1559300.60827309,1559301.22464359,1559302.45004482,1559305.15859411,OK,OK,8,0,0.727495707309101,0.727495707309101,,,1.80275884897707,2.99079300193675,2.15022107250873,2.15022107250873,NO RESPONSE,0.603043849812821,2,NaN,p,2.63306820881553,2,NaN
5,894417996,91,1559152.23771458,1559226.0771171,1559156.94641629,1559230.78584839,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,176,154,paper towel,8,BINOCULAR,match,95,171,173,CFS,match,paint brush,q,1,1,1559307.49182622,1559308.36689859,1559309.60063087,1559312.40919222,OK,OK,10,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.863174369325861,2,NaN,q,2.70629235333763,2,NaN
5,894417996,92,1559159.0132533,1559232.66932244,1559163.72199215,1559237.37802536,OK,OK,7,3,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,watering pot,8,CFS,mismatch,90,70,87,CFS,match,truck,q,0,1,1559314.47605127,1559315.65914528,1559316.89261676,1559320.50151045,OK,OK,1,10,0.727495707309101,0.727495707309101,,,1.76240280770316,1.17751834327783,2.15022107250873,2.15022107250873,NO RESPONSE,1.17460812395439,2,NaN,q,3.50185305345804,2,NaN
5,894417996,93,1559166.18884364,1559239.11985898,1559168.29737119,1559239.72825069,SPACE,SPACE,0,0,space,space,2.01240601181053,0.582259403308854,186,188,jacket,8,NOT STUDIED,mismatch,91,176,154,BINOCULAR,match,paper towel,q,0,0,1559322.51837659,1559323.61815202,1559324.84325653,1559327.45208684,OK,OK,4,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.08394342125393,2,NaN,q,2.50291616749018,2,NaN
5,894417996,94,1559171.13095768,1559242.03677009,1559175.83965185,1559246.74546335,OK,OK,10,10,NO RESPONSE,NO RESPONSE,NaN,NaN,139,14,hammer,8,BINOCULAR,match,88,30,69,NOT STUDIED,match,cell phone,q,1,1,1559329.39394007,1559330.46037955,1559331.69413869,1559335.60279392,OK,OK,0,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.05606219288893,2,NaN,q,3.81171779497527,2,NaN
5,894417996,95,1559177.78981892,1559248.4455859,1559182.4985472,1559252.25430634,OK,OK,7,4,NO RESPONSE,Return,NaN,3.70396962179802,171,173,paint brush,8,CFS,match,92,61,121,CFS,mismatch,watering pot,p,0,1,1559337.52794039,1559338.31102565,1559339.53614345,1559342.24498221,OK,OK,4,0,0.727495707309101,0.727495707309101,,2,3.11784525830058,2.85772660034092,2.15022107250873,2.15022107250873,NO RESPONSE,0.769725105725229,2,NaN,q,2.63347570551559,2,NaN
5,894417996,96,1559184.64871186,1559256.56297696,1559185.95713949,1559259.77156246,OK,OK,0,10,Return,Return,1.2077741320245,3.11422374891117,64,107,wardrobe,8,CFS,mismatch,86,191,60,NOT STUDIED,mismatch,ladder,p,0,1,1559344.44519018,1559344.9702141,1559346.20364091,1559348.41216302,OK,OK,5,1,0.727495707309101,0.727495707309101,3,3,1.9871317263584,1.3893544893361,2.15022107250873,2.15022107250873,NO RESPONSE,0.516163433203474,2,NaN,p,2.14968471834436,2,NaN
